id,mammal_id,spcrecid,kingdom,phylum,class,order_team,family,genus,species,authority,infraspecific_rank,infraspecific_name,infraspecific_authority,stock_subpopulation,synonyms,common_names_eng,common_names_fre,common_names_spa,red_list_status_id,red_list_criteria,red_list_criteria_version,year_assessed,population_trend,petitioned,mass,guild,wpi_include
4489,19567,,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,silvestris,"Aellen, 1959",,,,,,Forest Horseshoe Bat,,,7,,3.1,2008,decreasing,N,,,
4490,19568,,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,simulator,"K. Andersen, 1904",,,,,,Bushveld Horseshoe Bat,,,8,,3.1,2008,decreasing,N,,,
4491,41529,,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,sinicus,"K. Andersen, 1905",,,,,,"Chinese Horseshoe Bat, Chinese Rufous Horseshoe Bat, Little Nepalese Horseshoe Bat",,,8,,3.1,2008,unknown,N,,,
4492,19569,,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,stheno,"K. Andersen, 1905",,,,,,Lesser Brown Horseshoe Bat,,,8,,3.1,2008,stable,N,,,
4493,19570,,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,subbadius,"Blyth, 1844",,,,,,Little Nepalese Horseshoe Bat,,,8,,3.1,2008,decreasing,N,,,
4494,19571,,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,subrufus,"Andersen, 1905",,,,,,Small Rufous Horseshoe Bat,,,7,,3.1,2008,unknown,N,,,
4495,19572,,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,swinnyi,"Gough, 1908",,,,,,Swinny's Horseshoe Bat,,,8,,3.1,2008,unknown,N,,,
4496,19573,,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,thomasi,"K. Andersen, 1905",,,,,,Thomas's Horseshoe Bat,,,8,,3.1,2008,unknown,N,,,
4497,19574,,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,trifoliatus,"Temminck, 1834",,,,,,Trefoil Horseshoe Bat,,,8,,3.1,2008,unknown,N,,,
4498,19575,,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,virgo,"Andersen, 1905",,,,,,Yellow-faced Horseshoe Bat,,,8,,3.1,2008,stable,N,,,
4499,19576,,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,yunanensis,"Dobson, 1872",,,,,,Dobson's Horseshoe Bat,,,8,,3.1,2008,unknown,N,,,
4500,44786,,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,ziama,"Fahr, Vierhaus, Hutterer & Kock, 2002",,,,,,Ziama Horseshoe Bat,,,4,B1ab(iii),3.1,2008,decreasing,N,,,
4501,19589,,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,HIPPOSIDERIDAE,Rhinonicteris,aurantia,"(Gray, 1845)",,,,,,Orange Leaf-nosed Bat,,,8,,3.1,2008,unknown,N,,,
4502,19591,,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Rhinophylla,alethina,"Handley, 1966",,,,,,Hairy Little Fruit Bat,,,9,,3.1,2008,unknown,N,,,
4503,19592,,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Rhinophylla,fischerae,"Carter, 1966",,,,,,Fischer's Little Fruit Bat,,,8,,3.1,2008,stable,N,,,
4504,19593,,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Rhinophylla,pumilio,"Peters, 1865",,,,,,Dwarf Little Fruit Bat,,,8,,3.1,2008,unknown,N,,,
4505,19594,,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Rhinopithecus,avunculus,"(Dollman, 1912)",,,,,,Tonkin Snub-nosed Monkey,,,3,C2a(i),3.1,2008,decreasing,N,,,
4506,19597,,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Rhinopithecus,bieti,"Milne-Edwards, 1897",,,,,,"Black Snub-nosed Monkey, Yunnan Snub-nosed Monkey",,,4,C1,3.1,2008,decreasing,N,,,
4507,19595,,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Rhinopithecus,brelichi,"(Thomas, 1903)",,,,,,"Gray Snub-nosed Monkey, Grey Snub-nosed Monkey, Guizhou Snub-nosed Monkey",,,4,"B1ab(iii,v); C2a(ii)",3.1,2008,decreasing,N,,,
4508,19596,,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Rhinopithecus,roxellana,"(Milne-Edwards, 1870)",,,,,,"Golden Snub-nosed Monkey, Sichuan Golden Snub-nosed Monkey",,,4,A2ac,3.1,2008,decreasing,N,,,
4509,19599,,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOPOMATIDAE,Rhinopoma,hardwickii,"Gray, 1831",,,,,,Lesser Mouse-tailed Bat,,,8,,3.1,2010,stable,N,,,
4510,19601,,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOPOMATIDAE,Rhinopoma,macinnesi,"Hayman, 1937",,,,,,Macinnes's Mouse-tailed Bat,,,7,,3.1,2008,unknown,N,,,
4511,19600,,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOPOMATIDAE,Rhinopoma,microphyllum,"(Brünnich, 1792)",,,,,,Greater Mouse-tailed Bat,,,8,,3.1,2008,stable,N,,,
4512,19602,,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOPOMATIDAE,Rhinopoma,muscatellum,"Thomas, 1903",,,,,,Small Mouse-tailed Bat,,,8,,3.1,2008,unknown,N,,,
4514,19605,,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Rhipidomys,austrinus,"Thomas, 1921",,,,,,Southern Climbing Mouse,,,8,,3.1,2008,stable,N,,,
4515,136357,,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Rhipidomys,cariri,"Tribe, 2005",,,,,,,,,7,,3.1,2008,unknown,N,,,
4516,19606,,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Rhipidomys,caucensis,"J.A. Allen, 1913",,,,,,Cauca Climbing Mouse,,,7,,3.1,2008,unknown,N,,,
4517,19607,,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Rhipidomys,couesi,"(J.A. Allen & Chapman, 1893)",,,,,,Coues's Climbing Mouse,,,8,,3.1,2008,stable,N,,,
4518,136195,,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Rhipidomys,emiliae,"(J.A. Allen, 1916)",,,,,,,,,8,,3.1,2008,unknown,N,,,
4519,19608,,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Rhipidomys,fulviventer,"Thomas, 1896",,,,,,Buff-bellied Climbing Mouse,,,8,,3.1,2008,unknown,N,,,
4520,136759,,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Rhipidomys,gardneri,"Patton, da Silva & Malcolm, 2000",,,,,,,,,8,,3.1,2008,unknown,N,,,
4521,19609,,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Rhipidomys,latimanus,"(Tomes, 1860)",,,,,,Broad-footed Climbing Mouse,,,8,,3.1,2008,decreasing,N,,,
4522,19610,,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Rhipidomys,leucodactylus,"(Tschudi, 1844)",,,,,,White-footed Climbing Mouse,,,8,,3.1,2008,unknown,N,,,
4523,19611,,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Rhipidomys,macconnelli,"de Winton, 1900",,,,,,Macconnell's Climbing Mouse,,,8,,3.1,2008,stable,N,,,
4524,136422,,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Rhipidomys,macrurus,"(Gervais, 1855)",,,,,,,,,8,,3.1,2008,unknown,N,,,
4525,19612,,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Rhipidomys,mastacalis,"(Lund, 1840)",,,,,,Long-tailed Climbing Mouse,,,8,,3.1,2008,unknown,N,,,
4526,136210,,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Rhipidomys,modicus,"Thomas, 1926",,,,,,Peruvian Rhipidomys,,,8,,3.1,2010,decreasing,N,,,
4527,19613,,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Rhipidomys,nitela,"Thomas, 1901",,,,,,Splendid Climbing Mouse,,,8,,3.1,2008,stable,N,,,
4528,19614,,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Rhipidomys,ochrogaster,"J.A. Allen, 1901",,,,,,Yellow-bellied Climbing Mouse,,,7,,3.1,2008,unknown,N,,,
4529,19616,,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Rhipidomys,venezuelae,"Thomas, 1896",,,,,,Venezuelan Climbing Mouse,,,8,,3.1,2008,stable,N,,,
4530,19617,,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Rhipidomys,venustus,"Thomas, 1900",,,,,,Charming Climbing Mouse,,,8,,3.1,2008,unknown,N,,,
4531,19618,,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Rhipidomys,wetzeli,"Gardner, 1989",,,,,,Wetzel's Climbing Mouse,,,8,,3.1,2008,stable,N,,,
4532,19645,,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SPALACIDAE,Rhizomys,pruinosus,"Blyth, 1851",,,,,,Hoary Bamboo Rat,,,8,,3.1,2008,stable,N,,,
4533,19646,,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SPALACIDAE,Rhizomys,sinensis,"Gray, 1831",,,,,,Chinese Bamboo Rat,,,8,,3.1,2008,unknown,N,,,
4535,136810,,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Rhogeessa,aeneus,"Goodwin, 1958",,,,,,Yucatan Yellow Bat,,,8,,3.1,2008,stable,N,,,
4536,19679,,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Rhogeessa,alleni,"Thomas, 1892",,,,,,Allen's Yellow Bat,,,8,,3.1,2008,stable,N,,,
4537,19680,,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Rhogeessa,genowaysi,"Baker, 1984",,,,,,Genoways's Yellow Bat,,,4,B1ab(iii),3.1,2008,decreasing,N,,,
4538,19681,,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Rhogeessa,gracilis,"Miller, 1897",,,,,,Slender Yellow Bat,,,8,,3.1,2008,unknown,N,,,
4539,136220,,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Rhogeessa,hussoni,"Genoways & Baker, 1996",,,,,,Husson's Yellow Bat,,,7,,3.1,2008,unknown,N,,,
4540,136314,,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Rhogeessa,io,"Thomas, 1903",,,,,,Thomas's Yellow Bat,,,8,,3.1,2008,unknown,N,,,
4541,19682,,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Rhogeessa,minutilla,"Miller, 1897",,,,,,Tiny Yellow Bat,,,5,A2c,3.1,2008,decreasing,N,,,
4542,19683,,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Rhogeessa,mira,"LaVal, 1973",,,,,,Least Yellow Bat,,,5,B1ab(iii),3.1,2008,stable,N,,,
4543,19684,,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Rhogeessa,parvula,"H. Allen, 1866",,,,,,Little Yellow Bat,,,8,,3.1,2008,stable,N,,,
4544,19685,,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Rhogeessa,tumida,"H. Allen, 1866",,,,,,Black-winged Little Yellow Bat,,,8,,3.1,2008,stable,N,,,
4545,19686,,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Rhombomys,opimus,"(Lichtenstein, 1823)",,,,,,Great Gerbil,,,8,,3.1,2008,stable,N,,,
4546,19705,,ANIMALIA,CHORDATA,MAMMALIA,MACROSCELIDEA,MACROSCELIDIDAE,Rhynchocyon,chrysopygus,"Günther, 1881",,,,,,"Golden-rumped Elephant Shrew, Golden-rumped Sengi",,,4,B1ab(iii),3.1,2008,decreasing,N,,,
4548,19708,,ANIMALIA,CHORDATA,MAMMALIA,MACROSCELIDEA,MACROSCELIDIDAE,Rhynchocyon,petersi,"Bocage, 1880",,,,,,"Black and Rufous Elephant Shrew, Black and Rufous Sengi, Zanj Sengi",,,5,B1ab(iii),3.1,2008,unknown,N,,,
4550,41623,,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,HERPESTIDAE,Rhynchogale,melleri,"(Gray, 1865)",,,,,,Meller's Mongoose,,,8,,3.1,2008,unknown,N,,,
4551,19710,,ANIMALIA,CHORDATA,MAMMALIA,PAUCITUBERCULATA,CAENOLESTIDAE,Rhyncholestes,raphanurus,"Osgood, 1924",,,,,,"Chilean Caenolestid, Chilean Shrew Opossum, Long-nosed Caenolestid",Cénoletidé Du Chili,Comadrejita Trompuda,9,,3.1,2008,decreasing,N,,,
4552,19711,,ANIMALIA,CHORDATA,MAMMALIA,PERAMELEMORPHIA,PERAMELIDAE,Rhynchomeles,prattorum,"Thomas, 1920",,,,,,"Ceram Bandicoot, Seram Bandicoot",Péramèle De Céram,,4,B1ab(iii)+2ab(iii),3.1,2008,unknown,N,,,
4553,136724,,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Rhynchomys,banahao,"Balete, Rickart, Rosell-Ambal, Jansa & Heaney, 2007",,,,,,,,,7,,3.1,2008,unknown,N,,,
4554,19712,,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Rhynchomys,isarogensis,"Musser & Freeman, 1981",,,,,,"Isarog Rhynchomys, Isarog Shrew-rat, Isarog Shrew Rat, Mt Isarog Shrew-rat",,,5,D2,3.1,2008,stable,N,,,
4555,19713,,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Rhynchomys,soricoides,"Thomas, 1895",,,,,,"Mt. Data Shrew Rat, Northern Luzon Rhynchomys, Northern Luzon Shrew-rat",,,9,,3.1,2008,decreasing,N,,,
4556,136489,,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Rhynchomys,tapulao,"Balete, Rickart, Rosell-Ambal, Jansa & Heaney, 2007",,,,,,,,,7,,3.1,2008,unknown,N,,,
4557,19714,,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Rhynchonycteris,naso,"(Wied-Neuwied, 1820)",,,,,,Proboscis Bat,,,8,,3.1,2008,unknown,N,,,
4558,19742,,ANIMALIA,CHORDATA,MAMMALIA,LAGOMORPHA,LEPORIDAE,Romerolagus,diazi,"(Ferrari-Pérez, 1893)",,,,,,Volcano Rabbit,"Lapin De Diaz, Lapin Des Volcans","Conejo De Díaz, Conejo De Los Volcanes, Conejo Zacatuche, Teporingo, Zacatuche",4,"B2ab(i,ii,iii,v)",3.1,2008,increasing,N,,,
4559,29730,,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Rousettus,aegyptiacus,"(E. Geoffroy, 1810)",,,,,,"Egyptian Fruit Bat, Egyptian Rousette, EGYPTIAN ROUSETTE",,,8,,3.1,2008,stable,N,,,
4560,19754,,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Rousettus,amplexicaudatus,"(É. Geoffroy, 1810)",,,,,,"Common Rousette, Geoffroy's Rousette",,,8,,3.1,2008,unknown,N,,,
4561,19749,,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Rousettus,bidens,"(Jentink, 1879)",,,,,,"Manado Fruit-bat, Manado Fruit Bat, Manado Rousette",,,5,A3cd,3.1,2008,decreasing,N,,,
4562,19755,,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Rousettus,celebensis,"K. Andersen, 1907",,,,,,Sulawesi Rousette,,,8,,3.1,2008,decreasing,N,,,
4563,19758,,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Rousettus,lanosus,"Thomas, 1906",,,,,,Long-haired Rousette,,,8,,3.1,2008,decreasing,N,,,
4564,19756,,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Rousettus,leschenaultii,"(Desmarest, 1820)",,,,,,"Leschenault's Rousette, Leschenaults Rousette, Shortridge's Rousette",,,8,,3.1,2008,stable,N,,,
4565,136593,,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Rousettus,linduensis,"Maryanto & Yani, 2003",,,,,,Linduan Rousette,,,7,,3.1,2008,unknown,N,,,
4566,19750,,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Rousettus,madagascariensis,"G. Grandidier, 1928",,,,,,"Madagascan Rousette, Madagascar Rousette",,,9,,3.1,2008,decreasing,N,,,
4567,19757,,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Rousettus,obliviosus,"Kock, 1978",,,,,,Comoro Rousette,,,5,B1ab(iii)+2ab(iii),3.1,2008,decreasing,N,,,
4568,19751,,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Rousettus,spinalatus,"Bergmans & Hill, 1980",,,,,,Bare-backed Rousette,,,5,A2c+3c,3.1,2008,decreasing,N,,,
4569,19762,,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Rubrisciurus,rubriventer,"(Müller & Schlegel, 1844)",,,,,,Sulawesi Giant Squirrel,,,5,A4cd,3.1,2008,decreasing,N,,,
4570,4257,,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,CERVIDAE,Rucervus,duvaucelii,"(G. Cuvier, 1823)",,,,,,"Barasingha, Swamp Deer","Barasinga, Cerf De Duvaucel",Ciervo De Duvaucel,5,C1,3.1,2013,decreasing,N,,,
4571,4265,,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,CERVIDAE,Rucervus,eldii,"(M'Clelland, 1842)",,,,,,"Brow-antlered Deer, Eld's Deer, Thamin",Cerf D'Eld,Ciervo De Elde,4,A2cd+3cd+4cd,3.1,2008,decreasing,N,,,
4572,4288,,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,CERVIDAE,Rucervus,schomburgki,"(Blyth, 1863)",,,,,,Schomburgk's Deer,,,1,,3.1,2008,,N,,,
4573,136791,,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Rungwecebus,kipunji,"(Ehardt, Butynski, Jones & Davenport, 2005)",,,,,,Kipunji,,,3,"B1ab(i,ii,iii,iv,v)",3.1,2008,decreasing,N,,,
4574,19771,,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BOVIDAE,Rupicapra,pyrenaica,"Bonaparte, 1845",,,,,,"Abruzzo Chamois, Apennine Chamois, Pyrenean Chamois, Southern Chamois","Chamois Des Abruzzes, Isard, ISARD","Gamuza De Los Abruzzos, Gamuza Meridional, GAMUZA MERIDIONAL, Rebeco De Los Abruzzos",8,,3.1,2008,increasing,N,,,
4575,39255,,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BOVIDAE,Rupicapra,rupicapra,"(Linnaeus, 1758)",,,,,,"Alpine Chamois, Balkan Chamois, Chamois, Northern Chamois",,"Gamuza, Gamuza Septentrional",8,,3.1,2008,unknown,N,,,
4576,4273,,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,CERVIDAE,Rusa,alfredi,"Sclater, 1870",,,,,,"Phillipine Spotted Deer, Visayan Spotted Deer",,,4,C2a(i),3.1,2008,decreasing,N,,,
4577,4274,,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,CERVIDAE,Rusa,marianna,"(Desmarest, 1822)",,,,,,"Philippine Brown Deer, Philippine Deer",,,5,A2cd,3.1,2008,decreasing,N,,,
4578,41789,,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,CERVIDAE,Rusa,timorensis,"(de Blainville, 1822)",,,,,,"Javan Deer, Javan Rusa, Rusa, Rusa Deer, Timor Deer",,,5,C1,3.1,2008,decreasing,N,,,
4580,19790,,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Ruwenzorisorex,suncoides,"(Osgood, 1936)",,,,,,Ruwenzori Shrew,,,5,B2ab(iii),3.1,2008,unknown,N,,,
4581,19799,,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Saccolaimus,flaviventris,"(Peters, 1867)",,,,,,"Yellow-bellied Pouched Bat, Yellow-bellied Sheath-tailed Bat",,,8,,3.1,2008,decreasing,N,,,
4582,19800,,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Saccolaimus,mixtus,"Troughton, 1925",,,,,,"Papuan Sheath-tailed Bat, Troughton's Pouched Bat",,,7,,3.1,2008,unknown,N,,,
4583,19801,,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Saccolaimus,peli,"(Temminck, 1853)",,,,,,Pel's Pouched Bat,,,8,,3.1,2008,unknown,N,,,
4584,19802,,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Saccolaimus,saccolaimus,"(Temminck, 1838)",,,,,,"Bare-rumped Sheathtail-bat, Naked-rumped Pouched Bat, Pouch-bearing Bat, Pouched Bat",,,8,,3.1,2008,unknown,N,,,
4585,136420,,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Saccopteryx,antioquensis,"Muñoz & Cuartas, 2001",,,,,,Antioquian Sac-winged Bat,,,7,,3.1,2008,unknown,N,,,
4586,19804,,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Saccopteryx,bilineata,"(Temminck, 1838)",,,,,,Greater Sac-winged Bat,,,8,,3.1,2008,unknown,N,,,
4587,19805,,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Saccopteryx,canescens,"Thomas, 1901",,,,,,Frosted Sac-winged Bat,,,8,,3.1,2008,unknown,N,,,
4588,19806,,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Saccopteryx,gymnura,"Thomas, 1901",,,,,,Amazonian Sac-winged Bat,,,7,,3.1,2008,unknown,N,,,
4589,19807,,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Saccopteryx,leptura,"(Schreber, 1774)",,,,,,Lesser Sac-winged Bat,,,8,,3.1,2008,unknown,N,,,
4590,19808,,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,NESOMYIDAE,Saccostomus,campestris,"Peters, 1846",,,,,,"Pouched Mouse, Southern African Pouched Mouse",,,8,,3.1,2008,stable,N,,,
4591,19809,,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,NESOMYIDAE,Saccostomus,mearnsi,"Heller, 1910",,,,,,"East African Pouched Mouse, Mearns's Pouched Mouse",,,8,,3.1,2008,stable,N,,,
4592,40644,,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CALLITRICHIDAE,Saguinus,bicolor,"(Spix, 1823)",,,,,,"Brazilian Bare-faced Tamarin, Pied Bare-faced Tamarin, Pied Bare-face Tamarin, Pied Tamarin",,Sagüi-de Duas-cores,4,A2c,3.1,2008,decreasing,N,,,
4593,39947,,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CALLITRICHIDAE,Saguinus,fuscicollis,"(Spix, 1823)",,,,,,"Andean Saddle-back Tamarin, Saddleback Tamarin",,"Bebeleche, Chichico De Manto Rojo, Chico Bocablanca, Leoncito, Pichico Barba Blanca, Pichico Común",8,,3.1,2008,decreasing,N,,,
4594,41522,,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CALLITRICHIDAE,Saguinus,geoffroyi,"(Pucheran, 1845)",,,,,,"Geoffroy's Tamarin, Geoffroys Tamarin, Red Crested Bare-face Tamarin",,Tamarín,8,,3.1,2008,decreasing,N,,,
4595,39948,,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CALLITRICHIDAE,Saguinus,imperator,"(Goeldi, 1907)",,,,,,"Black-chinned Emperor Tamarin, Emperor Tamarin",,"Bigodeiro, Mono Bigotudo, Mono Nicolás Suárez",8,,3.1,2008,decreasing,N,,,
4596,41523,,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CALLITRICHIDAE,Saguinus,inustus,"(Schwarz, 1951)",,,,,,"Mottled-face Tamarin, Mottle-face Tamarin",,Sagüi,8,,3.1,2008,stable,N,,,
4597,41524,,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CALLITRICHIDAE,Saguinus,labiatus,"(É. Geoffroy in Humboldt, 1812)",,,,,,"Red-bellied Tamarin, Red-chested Mustached Tamarin",,Pichico Pecho Anaranjado,8,,3.1,2008,stable,N,,,
4598,19819,,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CALLITRICHIDAE,Saguinus,leucopus,"(Günther, 1877)",,,,,,"Silvery-brown Bare-face Tamarin, Silvery-brown Tamarin, White-footed Tamarin",Tamarin À Pieds Blancs,"Tamarín De Manos Blancas, Tití Gris",4,A2cd,3.1,2008,decreasing,N,,,
4599,42695,,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CALLITRICHIDAE,Saguinus,martinsi,"(Thomas, 1912)",,,,,,"Martins Bare-face Tamarin, Martin'S/ochraceous Bare-face Tamarin",,Sagüi,8,,3.1,2008,decreasing,N,,,
4600,135429,,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CALLITRICHIDAE,Saguinus,melanoleucus,"(Miranda Ribeiro, 1912)",,,,,,White/crandall's Saddleback Tamarin,,,8,,3.1,2008,decreasing,N,,,
4601,41525,,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CALLITRICHIDAE,Saguinus,midas,"(Linnaeus, 1758)",,,,,,"Golden-handed Tamarin, Midas Tamarin, Red-handed Tamarin, Yellow-handed Tamarin",,"Sagüi, Tamarín Manos Dorados",8,,3.1,2008,stable,N,,,
4602,41526,,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CALLITRICHIDAE,Saguinus,mystax,"(Spix, 1823)",,,,,,"Black-chested Mustached Tamarin, Moustached Tamarin, Spix's Moustached Tamarin",,Sagüi-de Bigode,8,,3.1,2008,stable,N,,,
